shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
7000111,-1.320547,36.70583,1001,
7000111,-1.314646,36.700974,1002,
7000111,-1.31349,36.699959,1003,
7000111,-1.31349,36.699959,1004,
7000111,-1.311739,36.698589,1005,
7000111,-1.30577,36.693638,1006,
7000111,-1.304887,36.693001,1007,
7000111,-1.302137,36.690826,1008,
7000111,-1.301926,36.690395,1009,
7000111,-1.301805,36.689846,1010,
7000111,-1.30175,36.689243,1011,
7000111,-1.301869,36.685642,1012,
7000111,-1.301831,36.684959,1013,
7000111,-1.301584,36.683769,1014,
7000111,-1.301269,36.682835,1015,
7000111,-1.30106,36.682507,1016,
7000111,-1.300602,36.682076,1017,
7000111,-1.300207,36.681877,1018,
7000111,-1.299771,36.681778,1019,
7000111,-1.299386,36.681744,1020,
7000111,-1.299093,36.681786,1021,
7000111,-1.297947,36.682224,1022,
7000111,-1.296219,36.683037,1023,
7000111,-1.295639,36.68325,1024,
7000111,-1.290165,36.684395,1025,
7000111,-1.289787,36.684605,1026,
7000111,-1.289669,36.684727,1027,
7000111,-1.289383,36.685143,1028,
7000111,-1.289104,36.685684,1029,
7000111,-1.288742,36.686108,1030,
7000111,-1.288418,36.686253,1031,
7000111,-1.287814,36.686325,1032,
7000111,-1.287484,36.68642,2001,
7000111,-1.2879,36.686306,2002,
7000111,-1.288418,36.686253,2003,
7000111,-1.288742,36.686108,2004,
7000111,-1.289104,36.685684,2005,
7000111,-1.289383,36.685143,2006,
7000111,-1.289669,36.684727,2007,
7000111,-1.289787,36.684605,2008,
7000111,-1.290165,36.684395,2009,
7000111,-1.295639,36.68325,2010,
7000111,-1.296219,36.683037,2011,
7000111,-1.297947,36.682224,2012,
7000111,-1.299093,36.681786,2013,
7000111,-1.299386,36.681744,2014,
7000111,-1.299771,36.681778,2015,
7000111,-1.300207,36.681877,2016,
7000111,-1.300602,36.682076,2017,
7000111,-1.30106,36.682507,2018,
7000111,-1.301269,36.682835,2019,
7000111,-1.301584,36.683769,2020,
7000111,-1.301831,36.684959,2021,
7000111,-1.301869,36.685642,2022,
7000111,-1.30175,36.689243,2023,
7000111,-1.301805,36.689846,2024,
7000111,-1.301926,36.690395,2025,
7000111,-1.302137,36.690826,2026,
7000111,-1.304887,36.693001,2027,
7000111,-1.30577,36.693638,2028,
7000111,-1.311739,36.698589,2029,
7000111,-1.31349,36.699959,2030,
7000111,-1.314646,36.700974,2031,
7000111,-1.321202,36.706383,2032,
7000211,-1.29048,36.827999,1001,
7000211,-1.291455,36.828468,1002,
7000211,-1.291455,36.828468,1003,
7000211,-1.291317,36.828754,1004,
7000211,-1.289362,36.827744,1005,
7000211,-1.289362,36.827744,1006,
7000211,-1.289452,36.827572,1007,
7000211,-1.289384,36.827415,1008,
7000211,-1.292658,36.821053,1009,
7000211,-1.292658,36.821053,1010,
7000211,-1.292799,36.820705,1011,
7000211,-1.292786,36.820633,1012,
7000211,-1.292786,36.820633,1013,
7000211,-1.292933,36.820477,1014,
7000211,-1.292924,36.820343,1015,
7000211,-1.292791,36.820175,1016,
7000211,-1.293516,36.816353,1017,
7000211,-1.29384,36.815079,1018,
7000211,-1.294067,36.814663,1019,
7000211,-1.294579,36.81432,1020,
7000211,-1.294796,36.81403,1021,
7000211,-1.295284,36.812653,1022,
7000211,-1.29545,36.810959,1023,
7000211,-1.295454,36.809624,1024,
7000211,-1.295454,36.809624,1025,
7000211,-1.296895,36.807384,1026,
7000211,-1.297814,36.803425,1027,
7000211,-1.298116,36.802998,1028,
7000211,-1.297959,36.80241,1029,
7000211,-1.298019,36.801781,1030,
7000211,-1.298564,36.79932,1031,
7000211,-1.299293,36.795574,1032,
7000211,-1.300059,36.779697,1033,
7000211,-1.300175,36.779663,1034,
7000211,-1.300252,36.779526,1035,
7000211,-1.300189,36.779381,1036,
7000211,-1.300056,36.779324,1037,
7000211,-1.300487,36.770927,1038,
7000211,-1.300466,36.769653,1039,
7000211,-1.300402,36.768932,1040,
7000211,-1.299107,36.762836,1041,
7000211,-1.299147,36.762356,1042,
7000211,-1.299245,36.761997,1043,
7000211,-1.299098,36.761089,1044,
7000211,-1.299126,36.76062,1045,
7000211,-1.299023,36.760509,1046,
7000211,-1.298851,36.760483,1047,
7000211,-1.298851,36.760483,1048,
7000211,-1.298661,36.760406,1049,
7000211,-1.298527,36.760227,1050,
7000211,-1.29798,36.757702,1051,
7000211,-1.297669,36.757084,1052,
7000211,-1.297237,36.756676,1053,
7000211,-1.295534,36.755699,1054,
7000211,-1.295071,36.755348,1055,
7000211,-1.294338,36.754581,1056,
7000211,-1.293252,36.753262,1057,
7000211,-1.292943,36.752506,1058,
7000211,-1.291563,36.747562,1059,
7000211,-1.291408,36.747257,1060,
7000211,-1.285656,36.738945,1061,
7000211,-1.285084,36.738266,1062,
7000211,-1.284617,36.737885,1063,
7000211,-1.284617,36.737885,1064,
7000211,-1.284703,36.737568,1065,
7000211,-1.284625,36.737072,1066,
7000211,-1.28428,36.73621,1067,
7000211,-1.283814,36.734753,1068,
7000211,-1.283623,36.733597,1069,
7000211,-1.283792,36.731895,1070,
7000211,-1.28402,36.730385,1071,
7000211,-1.284056,36.729889,1072,
7000211,-1.284011,36.728981,1073,
7000211,-1.283333,36.726727,1074,
7000211,-1.282951,36.725666,1075,
7000211,-1.282791,36.724926,1076,
7000211,-1.282446,36.723854,1077,
7000211,-1.281911,36.722271,1078,
7000211,-1.28159,36.721512,1079,
7000211,-1.281303,36.720478,1080,
7000211,-1.280574,36.7187,1081,
7000211,-1.280439,36.718433,1082,
7000211,-1.280095,36.718014,1083,
7000211,-1.279011,36.717136,1084,
7000211,-1.2789,36.716957,1085,
7000211,-1.278815,36.716557,1086,
7000211,-1.278943,36.71479,1087,
7000211,-1.279126,36.713749,1088,
7000211,-1.279418,36.712772,1089,
7000211,-1.279874,36.711628,1090,
7000211,-1.280331,36.709686,1091,
7000211,-1.28066,36.708813,1092,
7000211,-1.280998,36.708248,1093,
7000211,-1.281196,36.707733,1094,
7000211,-1.281944,36.706375,1095,
7000211,-1.282033,36.706017,1096,
7000211,-1.282056,36.705658,1097,
7000211,-1.281978,36.705143,1098,
7000211,-1.281349,36.703831,1099,
7000211,-1.281305,36.703312,1100,
7000211,-1.281433,36.702461,1101,
7000211,-1.281605,36.701912,1102,
7000211,-1.282092,36.701015,1103,
7000211,-1.282433,36.699875,1104,
7000211,-1.282466,36.698994,1105,
7000211,-1.28221,36.698166,1106,
7000211,-1.281937,36.696499,1107,
7000211,-1.281727,36.696075,1108,
7000211,-1.281299,36.694935,1109,
7000211,-1.280924,36.693546,1110,
7000211,-1.280937,36.693367,1111,
7000211,-1.281359,36.692566,1112,
7000211,-1.281428,36.692261,1113,
7000211,-1.281423,36.692032,1114,
7000211,-1.28105,36.691273,1115,
7000211,-1.280554,36.690643,1116,
7000211,-1.280554,36.690643,1117,
7000211,-1.280751,36.690453,1118,
7000211,-1.280935,36.690376,1119,
7000211,-1.281204,36.690357,1120,
7000211,-1.281652,36.690407,1121,
7000211,-1.282059,36.690361,1122,
7000211,-1.283062,36.689529,1123,
7000211,-1.286334,36.686878,2001,
7000211,-1.285091,36.687469,2002,
7000211,-1.283678,36.688969,2003,
7000211,-1.282184,36.690296,2004,
7000211,-1.281767,36.690407,2005,
7000211,-1.280935,36.690376,2006,
7000211,-1.280751,36.690453,2007,
7000211,-1.280554,36.690643,2008,
7000211,-1.280554,36.690643,2009,
7000211,-1.28105,36.691273,2010,
7000211,-1.281423,36.692032,2011,
7000211,-1.281428,36.692261,2012,
7000211,-1.281359,36.692566,2013,
7000211,-1.280937,36.693367,2014,
7000211,-1.280924,36.693546,2015,
7000211,-1.281299,36.694935,2016,
7000211,-1.281727,36.696075,2017,
7000211,-1.281937,36.696499,2018,
7000211,-1.28221,36.698166,2019,
7000211,-1.282466,36.698994,2020,
7000211,-1.282433,36.699875,2021,
7000211,-1.282092,36.701015,2022,
7000211,-1.281605,36.701912,2023,
7000211,-1.281433,36.702461,2024,
7000211,-1.281305,36.703312,2025,
7000211,-1.281349,36.703831,2026,
7000211,-1.281978,36.705143,2027,
7000211,-1.282056,36.705658,2028,
7000211,-1.282033,36.706017,2029,
7000211,-1.281944,36.706375,2030,
7000211,-1.281196,36.707733,2031,
7000211,-1.280998,36.708248,2032,
7000211,-1.28066,36.708813,2033,
7000211,-1.280331,36.709686,2034,
7000211,-1.279874,36.711628,2035,
7000211,-1.279418,36.712772,2036,
7000211,-1.279126,36.713749,2037,
7000211,-1.278943,36.71479,2038,
7000211,-1.278815,36.716557,2039,
7000211,-1.2789,36.716957,2040,
7000211,-1.279011,36.717136,2041,
7000211,-1.280095,36.718014,2042,
7000211,-1.280439,36.718433,2043,
7000211,-1.280574,36.7187,2044,
7000211,-1.281303,36.720478,2045,
7000211,-1.28159,36.721512,2046,
7000211,-1.281911,36.722271,2047,
7000211,-1.282446,36.723854,2048,
7000211,-1.282791,36.724926,2049,
7000211,-1.282951,36.725666,2050,
7000211,-1.283333,36.726727,2051,
7000211,-1.284011,36.728981,2052,
7000211,-1.284056,36.729889,2053,
7000211,-1.28402,36.730385,2054,
7000211,-1.283792,36.731895,2055,
7000211,-1.283623,36.733597,2056,
7000211,-1.283814,36.734753,2057,
7000211,-1.28428,36.73621,2058,
7000211,-1.284625,36.737072,2059,
7000211,-1.284703,36.737568,2060,
7000211,-1.284617,36.737885,2061,
7000211,-1.284617,36.737885,2062,
7000211,-1.285084,36.738266,2063,
7000211,-1.285656,36.738945,2064,
7000211,-1.291408,36.747257,2065,
7000211,-1.291563,36.747562,2066,
7000211,-1.293042,36.752827,2067,
7000211,-1.293389,36.753471,2068,
7000211,-1.294338,36.754581,2069,
7000211,-1.295071,36.755348,2070,
7000211,-1.295534,36.755699,2071,
7000211,-1.297237,36.756676,2072,
7000211,-1.297457,36.756847,2073,
7000211,-1.297752,36.757206,2074,
7000211,-1.297899,36.757477,2075,
7000211,-1.298032,36.757896,2076,
7000211,-1.298926,36.761898,2077,
7000211,-1.298926,36.761898,2078,
7000211,-1.300402,36.768932,2079,
7000211,-1.300466,36.769653,2080,
7000211,-1.300487,36.770927,2081,
7000211,-1.300056,36.779324,2082,
7000211,-1.299927,36.779385,2083,
7000211,-1.299871,36.779491,2084,
7000211,-1.299916,36.779629,2085,
7000211,-1.300059,36.779697,2086,
7000211,-1.299293,36.795574,2087,
7000211,-1.298564,36.79932,2088,
7000211,-1.298019,36.801781,2089,
7000211,-1.297959,36.80241,2090,
7000211,-1.297724,36.802944,2091,
7000211,-1.297814,36.803425,2092,
7000211,-1.296895,36.807384,2093,
7000211,-1.29606,36.808739,2094,
7000211,-1.294522,36.811047,2095,
7000211,-1.293981,36.811653,2096,
7000211,-1.293981,36.811653,2097,
7000211,-1.293871,36.811867,2098,
7000211,-1.293914,36.812008,2099,
7000211,-1.29471,36.812206,2100,
7000211,-1.29471,36.812206,2101,
7000211,-1.295284,36.812653,2102,
7000211,-1.295284,36.812653,2103,
7000211,-1.295026,36.813469,2104,
7000211,-1.294708,36.814175,2105,
7000211,-1.294418,36.814461,2106,
7000211,-1.294067,36.814663,2107,
7000211,-1.293883,36.814941,2108,
7000211,-1.293516,36.816353,2109,
7000211,-1.292785,36.82021,2110,
7000211,-1.292785,36.82021,2111,
7000211,-1.292601,36.820232,2112,
7000211,-1.292506,36.820347,2113,
7000211,-1.292507,36.820503,2114,
7000211,-1.29261,36.820618,2115,
7000211,-1.292572,36.820938,2116,
7000211,-1.291871,36.822311,2117,
7000211,-1.291871,36.822311,2118,
7000211,-1.291648,36.822472,2119,
7000211,-1.290845,36.823971,2120,
7000211,-1.290845,36.823971,2121,
7000211,-1.290843,36.824295,2122,
7000211,-1.290843,36.824295,2123,
7000211,-1.289849,36.826336,2124,
7000211,-1.289283,36.827343,2125,
7000211,-1.289283,36.827343,2126,
7000211,-1.289117,36.827339,2127,
7000211,-1.288972,36.827473,2128,
7000211,-1.288969,36.827637,2129,
7000211,-1.289089,36.827763,2130,
7000211,-1.289213,36.827789,2131,
7000211,-1.289362,36.827744,2132,
7000211,-1.289443,36.827614,2133,
7000211,-1.289441,36.827499,2134,
7000211,-1.290858,36.828182,2135,
7000321,-1.29851,36.760155,1001,
7000321,-1.29798,36.757702,1002,
7000321,-1.297669,36.757084,1003,
7000321,-1.297237,36.756676,1004,
7000321,-1.295534,36.755699,1005,
7000321,-1.295071,36.755348,1006,
7000321,-1.294338,36.754581,1007,
7000321,-1.293252,36.753262,1008,
7000321,-1.292943,36.752506,1009,
7000321,-1.291563,36.747562,1010,
7000321,-1.291408,36.747257,1011,
7000321,-1.285411,36.738632,1012,
7000321,-1.285084,36.738266,1013,
7000321,-1.284392,36.737713,1014,
7000321,-1.28405,36.737518,1015,
7000321,-1.283465,36.737297,1016,
7000321,-1.281086,36.736729,1017,
7000321,-1.280244,36.736267,1018,
7000321,-1.279492,36.735962,1019,
7000321,-1.279211,36.735912,1020,
7000321,-1.277681,36.73587,1021,
7000321,-1.277198,36.735725,1022,
7000321,-1.276546,36.735054,1023,
7000321,-1.275987,36.73418,1024,
7000321,-1.275708,36.733864,1025,
7000321,-1.27379,36.732918,1026,
7000321,-1.272947,36.732407,1027,
7000321,-1.272823,36.732231,1028,
7000321,-1.272655,36.731773,1029,
7000321,-1.27234,36.730618,1030,
7000321,-1.272101,36.730148,1031,
7000321,-1.270117,36.727718,1032,
7000321,-1.268123,36.724609,1033,
7000321,-1.266804,36.723137,1034,
7000321,-1.266139,36.722267,1035,
7000321,-1.265632,36.721752,1036,
7000321,-1.265445,36.72131,1037,
7000321,-1.265445,36.72131,1038,
7000321,-1.265427,36.72113,1039,
7000321,-1.265337,36.720963,1040,
7000321,-1.26518,36.720852,1041,
7000321,-1.264984,36.720814,1042,
7000321,-1.264611,36.720535,1043,
7000321,-1.261661,36.717155,1044,
7000321,-1.261386,36.716919,1045,
7000321,-1.261386,36.716919,2001,
7000321,-1.261661,36.717155,2002,
7000321,-1.264611,36.720535,2003,
7000321,-1.26467,36.720947,2004,
7000321,-1.26467,36.720947,2005,
7000321,-1.264561,36.721199,2006,
7000321,-1.264573,36.72139,2007,
7000321,-1.264648,36.721527,2008,
7000321,-1.264943,36.721691,2009,
7000321,-1.265196,36.721676,2010,
7000321,-1.265632,36.721752,2011,
7000321,-1.26583,36.72192,2012,
7000321,-1.266804,36.723137,2013,
7000321,-1.267758,36.724152,2014,
7000321,-1.268383,36.724964,2015,
7000321,-1.270117,36.727718,2016,
7000321,-1.271794,36.729725,2017,
7000321,-1.272243,36.730377,2018,
7000321,-1.272438,36.7309,2019,
7000321,-1.272655,36.731773,2020,
7000321,-1.272823,36.732231,2021,
7000321,-1.272947,36.732407,2022,
7000321,-1.27379,36.732918,2023,
7000321,-1.275708,36.733864,2024,
7000321,-1.275987,36.73418,2025,
7000321,-1.276546,36.735054,2026,
7000321,-1.277198,36.735725,2027,
7000321,-1.277681,36.73587,2028,
7000321,-1.279211,36.735912,2029,
7000321,-1.279492,36.735962,2030,
7000321,-1.280244,36.736267,2031,
7000321,-1.281086,36.736729,2032,
7000321,-1.283465,36.737297,2033,
7000321,-1.28405,36.737518,2034,
7000321,-1.284392,36.737713,2035,
7000321,-1.285084,36.738266,2036,
7000321,-1.285411,36.738632,2037,
7000321,-1.291408,36.747257,2038,
7000321,-1.291563,36.747562,2039,
7000321,-1.292943,36.752506,2040,
7000321,-1.293252,36.753262,2041,
7000321,-1.294338,36.754581,2042,
7000321,-1.295071,36.755348,2043,
7000321,-1.295534,36.755699,2044,
7000321,-1.297237,36.756676,2045,
7000321,-1.297669,36.757084,2046,
7000321,-1.29798,36.757702,2047,
7000321,-1.29851,36.760155,2048,
7004W11,-1.291455,36.828468,1002,
7004W11,-1.291455,36.828468,1003,
7004W11,-1.291317,36.828754,1004,
7004W11,-1.289362,36.827744,1005,
7004W11,-1.289362,36.827744,1006,
7004W11,-1.289452,36.827572,1007,
7004W11,-1.289384,36.827415,1008,
7004W11,-1.292658,36.821053,1009,
7004W11,-1.292658,36.821053,1010,
7004W11,-1.292799,36.820705,1011,
7004W11,-1.292786,36.820633,1012,
7004W11,-1.292786,36.820633,1013,
7004W11,-1.292933,36.820477,1014,
7004W11,-1.292924,36.820343,1015,
7004W11,-1.292791,36.820175,1016,
7004W11,-1.293516,36.816353,1017,
7004W11,-1.29384,36.815079,1018,
7004W11,-1.294067,36.814663,1019,
7004W11,-1.294579,36.81432,1020,
7004W11,-1.294796,36.81403,1021,
7004W11,-1.295284,36.812653,1022,
7004W11,-1.29545,36.810959,1023,
7004W11,-1.295454,36.809624,1024,
7004W11,-1.295454,36.809624,1025,
7004W11,-1.296895,36.807384,1026,
7004W11,-1.297814,36.803425,1027,
7004W11,-1.298116,36.802998,1028,
7004W11,-1.297959,36.80241,1029,
7004W11,-1.298019,36.801781,1030,
7004W11,-1.298564,36.79932,1031,
7004W11,-1.299293,36.795574,1032,
7004W11,-1.300059,36.779697,1033,
7004W11,-1.300175,36.779663,1034,
7004W11,-1.300252,36.779526,1035,
7004W11,-1.300189,36.779381,1036,
7004W11,-1.300056,36.779324,1037,
7004W11,-1.300487,36.770927,1038,
7004W11,-1.300466,36.769653,1039,
7004W11,-1.300402,36.768932,1040,
7004W11,-1.299107,36.762836,1041,
7004W11,-1.299147,36.762356,1042,
7004W11,-1.299245,36.761997,1043,
7004W11,-1.299098,36.761089,1044,
7004W11,-1.299126,36.76062,1045,
7004W11,-1.299023,36.760509,1046,
7004W11,-1.298851,36.760483,1047,
7004W11,-1.298851,36.760483,1048,
7004W11,-1.298661,36.760406,1049,
7004W11,-1.298527,36.760227,1050,
7004W11,-1.298032,36.757896,1051,
7004W11,-1.297899,36.757477,1052,
7004W11,-1.297669,36.757084,1053,
7004W11,-1.297457,36.756847,1054,
7004W11,-1.296741,36.756374,1055,
7004W11,-1.296741,36.756374,1056,
7004W11,-1.298647,36.751644,1057,
7004W11,-1.298647,36.751644,1058,
7004W11,-1.298109,36.751453,1059,
7004W11,-1.297769,36.75127,1060,
7004W11,-1.297651,36.750957,1061,
7004W11,-1.297566,36.750118,1062,
7004W11,-1.297487,36.750053,1063,
7004W11,-1.296921,36.749912,1064,
7004W11,-1.296724,36.749329,1065,
7004W11,-1.296537,36.749237,1066,
7004W11,-1.296011,36.749126,1067,
7004W11,-1.295539,36.749142,1068,
7004W11,-1.295179,36.748882,1069,
7004W11,-1.29508,36.748707,1070,
7004W11,-1.294821,36.74752,1071,
7004W11,-1.295285,36.745579,1072,
7004W11,-1.295106,36.744785,1073,
7004W11,-1.295106,36.744785,1074,
7004W11,-1.295467,36.744556,1075,
7004W11,-1.295616,36.74435,1076,
7004W11,-1.296347,36.741913,1077,
7004W11,-1.296491,36.741383,1078,
7004W11,-1.296515,36.741077,1079,
7004W11,-1.296514,36.740833,1080,
7004W11,-1.296405,36.740299,1081,
7004W11,-1.29624,36.739902,1082,
7004W11,-1.295761,36.739399,1083,
7004W11,-1.295027,36.738976,1084,
7004W11,-1.294401,36.738503,1085,
7004W11,-1.293236,36.736286,1086,
7004W11,-1.293129,36.736233,1087,
7004W11,-1.292701,36.736233,1088,
7004W11,-1.292701,36.736233,1089,
7004W11,-1.292623,36.735622,1090,
7004W11,-1.292456,36.73505,1091,
7004W11,-1.292339,36.734814,1092,
7004W11,-1.291434,36.73391,1093,
7004W11,-1.291246,36.733654,1094,
7004W11,-1.290761,36.732235,1095,
7004W11,-1.290454,36.729534,1096,
7004W11,-1.290542,36.72876,1097,
7004W11,-1.290522,36.730228,2001,
7004W11,-1.290761,36.732235,2002,
7004W11,-1.291146,36.733402,2003,
7004W11,-1.291246,36.733654,2004,
7004W11,-1.291434,36.73391,2005,
7004W11,-1.292339,36.734814,2006,
7004W11,-1.292544,36.735245,2007,
7004W11,-1.292701,36.736233,2008,
7004W11,-1.292701,36.736233,2009,
7004W11,-1.293129,36.736233,2010,
7004W11,-1.293236,36.736286,2011,
7004W11,-1.294401,36.738503,2012,
7004W11,-1.295027,36.738976,2013,
7004W11,-1.295761,36.739399,2014,
7004W11,-1.29624,36.739902,2015,
7004W11,-1.296405,36.740299,2016,
7004W11,-1.296514,36.740833,2017,
7004W11,-1.296515,36.741077,2018,
7004W11,-1.296491,36.741383,2019,
7004W11,-1.296347,36.741913,2020,
7004W11,-1.295616,36.74435,2021,
7004W11,-1.295467,36.744556,2022,
7004W11,-1.295106,36.744785,2023,
7004W11,-1.295106,36.744785,2024,
7004W11,-1.295285,36.745579,2025,
7004W11,-1.294821,36.74752,2026,
7004W11,-1.29508,36.748707,2027,
7004W11,-1.295179,36.748882,2028,
7004W11,-1.295539,36.749142,2029,
7004W11,-1.296011,36.749126,2030,
7004W11,-1.296537,36.749237,2031,
7004W11,-1.296724,36.749329,2032,
7004W11,-1.296921,36.749912,2033,
7004W11,-1.297487,36.750053,2034,
7004W11,-1.297566,36.750118,2035,
7004W11,-1.297651,36.750957,2036,
7004W11,-1.297769,36.75127,2037,
7004W11,-1.298109,36.751453,2038,
7004W11,-1.298647,36.751644,2039,
7004W11,-1.298647,36.751644,2040,
7004W11,-1.296741,36.756374,2041,
7004W11,-1.296741,36.756374,2042,
7004W11,-1.297457,36.756847,2043,
7004W11,-1.297669,36.757084,2044,
7004W11,-1.297899,36.757477,2045,
7004W11,-1.298032,36.757896,2046,
7004W11,-1.298926,36.761898,2047,
7004W11,-1.298926,36.761898,2048,
7004W11,-1.300402,36.768932,2049,
7004W11,-1.300466,36.769653,2050,
7004W11,-1.300487,36.770927,2051,
7004W11,-1.300056,36.779324,2052,
7004W11,-1.299927,36.779385,2053,
7004W11,-1.299871,36.779491,2054,
7004W11,-1.299916,36.779629,2055,
7004W11,-1.300059,36.779697,2056,
7004W11,-1.299293,36.795574,2057,
7004W11,-1.298564,36.79932,2058,
7004W11,-1.298019,36.801781,2059,
7004W11,-1.297959,36.80241,2060,
7004W11,-1.297724,36.802944,2061,
7004W11,-1.297814,36.803425,2062,
7004W11,-1.296895,36.807384,2063,
7004W11,-1.29606,36.808739,2064,
7004W11,-1.294522,36.811047,2065,
7004W11,-1.293981,36.811653,2066,
7004W11,-1.293981,36.811653,2067,
7004W11,-1.293871,36.811867,2068,
7004W11,-1.293914,36.812008,2069,
7004W11,-1.29471,36.812206,2070,
7004W11,-1.29471,36.812206,2071,
7004W11,-1.295284,36.812653,2072,
7004W11,-1.295284,36.812653,2073,
7004W11,-1.295026,36.813469,2074,
7004W11,-1.294708,36.814175,2075,
7004W11,-1.294418,36.814461,2076,
7004W11,-1.294067,36.814663,2077,
7004W11,-1.293883,36.814941,2078,
7004W11,-1.293516,36.816353,2079,
7004W11,-1.292785,36.82021,2080,
7004W11,-1.292785,36.82021,2081,
7004W11,-1.292601,36.820232,2082,
7004W11,-1.292506,36.820347,2083,
7004W11,-1.292507,36.820503,2084,
7004W11,-1.29261,36.820618,2085,
7004W11,-1.292572,36.820938,2086,
7004W11,-1.291871,36.822311,2087,
7004W11,-1.291871,36.822311,2088,
7004W11,-1.291648,36.822472,2089,
7004W11,-1.291258,36.823196,2090,
7000811,-1.29048,36.827999,1001,
7000811,-1.291455,36.828468,1002,
7000811,-1.291455,36.828468,1003,
7000811,-1.291317,36.828754,1004,
7000811,-1.289362,36.827744,1005,
7000811,-1.289362,36.827744,1006,
7000811,-1.289452,36.827572,1007,
7000811,-1.289384,36.827415,1008,
7000811,-1.292658,36.821053,1009,
7000811,-1.292658,36.821053,1010,
7000811,-1.292799,36.820705,1011,
7000811,-1.292786,36.820633,1012,
7000811,-1.292786,36.820633,1013,
7000811,-1.292933,36.820477,1014,
7000811,-1.292924,36.820343,1015,
7000811,-1.292791,36.820175,1016,
7000811,-1.293516,36.816353,1017,
7000811,-1.29384,36.815079,1018,
7000811,-1.294067,36.814663,1019,
7000811,-1.294579,36.81432,1020,
7000811,-1.294796,36.81403,1021,
7000811,-1.295284,36.812653,1022,
7000811,-1.29545,36.810959,1023,
7000811,-1.295454,36.809624,1024,
7000811,-1.295454,36.809624,1025,
7000811,-1.296895,36.807384,1026,
7000811,-1.297814,36.803425,1027,
7000811,-1.298116,36.802998,1028,
7000811,-1.297959,36.80241,1029,
7000811,-1.298019,36.801781,1030,
7000811,-1.298564,36.79932,1031,
7000811,-1.299293,36.795574,1032,
7000811,-1.299424,36.792686,1033,
7000811,-1.299424,36.792686,1034,
7000811,-1.300202,36.792732,1035,
7000811,-1.300434,36.792831,1036,
7000811,-1.301004,36.792877,1037,
7000811,-1.301157,36.792809,1038,
7000811,-1.301202,36.79266,1039,
7000811,-1.30128,36.790939,1040,
7000811,-1.301345,36.790665,1041,
7000811,-1.303225,36.788494,1042,
7000811,-1.303387,36.78817,1043,
7000811,-1.303387,36.78817,1044,
7000811,-1.303752,36.788174,1045,
7000811,-1.305483,36.787685,1046,
7000811,-1.305831,36.787518,1047,
7000811,-1.306142,36.787205,1048,
7000811,-1.306241,36.78698,1049,
7000811,-1.306243,36.786713,1050,
7000811,-1.305816,36.785427,1051,
7000811,-1.305804,36.785225,1052,
7000811,-1.305898,36.78476,1053,
7000811,-1.306312,36.783878,1054,
7000811,-1.306851,36.783043,1055,
7000811,-1.307183,36.782654,1056,
7000811,-1.308429,36.78157,1057,
7000811,-1.308949,36.780869,1058,
7000811,-1.310288,36.779892,1059,
7000811,-1.311726,36.777946,1060,
7000811,-1.311812,36.777554,1061,
7000811,-1.311793,36.777321,1062,
7000811,-1.311254,36.776543,1063,
7000811,-1.311096,36.776096,1064,
7000811,-1.311058,36.775784,1065,
7000811,-1.311058,36.775784,2001,
7000811,-1.311096,36.776096,2002,
7000811,-1.311254,36.776543,2003,
7000811,-1.311793,36.777321,2004,
7000811,-1.311812,36.777554,2005,
7000811,-1.311726,36.777946,2006,
7000811,-1.310288,36.779892,2007,
7000811,-1.308949,36.780869,2008,
7000811,-1.308429,36.78157,2009,
7000811,-1.307183,36.782654,2010,
7000811,-1.306851,36.783043,2011,
7000811,-1.306312,36.783878,2012,
7000811,-1.305898,36.78476,2013,
7000811,-1.305804,36.785225,2014,
7000811,-1.305816,36.785427,2015,
7000811,-1.306243,36.786713,2016,
7000811,-1.306241,36.78698,2017,
7000811,-1.306142,36.787205,2018,
7000811,-1.305831,36.787518,2019,
7000811,-1.305483,36.787685,2020,
7000811,-1.303752,36.788174,2021,
7000811,-1.303387,36.78817,2022,
7000811,-1.303387,36.78817,2023,
7000811,-1.30337,36.787712,2024,
7000811,-1.30337,36.787712,2025,
7000811,-1.299684,36.787476,2026,
7000811,-1.299684,36.787476,2027,
7000811,-1.299293,36.795574,2028,
7000811,-1.298564,36.79932,2029,
7000811,-1.298019,36.801781,2030,
7000811,-1.297959,36.80241,2031,
7000811,-1.297724,36.802944,2032,
7000811,-1.297814,36.803425,2033,
7000811,-1.297457,36.805069,2034,
7000811,-1.296895,36.807384,2035,
7000811,-1.29606,36.808739,2036,
7000811,-1.294522,36.811047,2037,
7000811,-1.293981,36.811653,2038,
7000811,-1.293981,36.811653,2039,
7000811,-1.293871,36.811867,2040,
7000811,-1.293914,36.812008,2041,
7000811,-1.29471,36.812206,2042,
7000811,-1.29471,36.812206,2043,
7000811,-1.295284,36.812653,2044,
7000811,-1.295284,36.812653,2045,
7000811,-1.295026,36.813469,2046,
7000811,-1.294708,36.814175,2047,
7000811,-1.294418,36.814461,2048,
7000811,-1.294067,36.814663,2049,
7000811,-1.293883,36.814941,2050,
7000811,-1.293516,36.816353,2051,
7000811,-1.292785,36.82021,2052,
7000811,-1.292785,36.82021,2053,
7000811,-1.292633,36.820217,2054,
7000811,-1.292515,36.820328,2055,
7000811,-1.2925,36.82048,2056,
7000811,-1.29261,36.820618,2057,
7000811,-1.292572,36.820938,2058,
